"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
"2985",32,41,41,0,0,14.6540732803767,0.454461950059453,0.0347070051793877,NA,NA,NA,NA,NA,NA,NA,NA,764.405,2110.810641,1682,60818,4.86253940159638,0.201890745870225,4.32416876864515,0.295083058954505,16.4785447826948,0.684182774116327
"2986",32,42,42,0,0,1.71509482738425,0.946930321046373,0.556878820579434,NA,NA,NA,NA,NA,NA,NA,NA,1592.7368,33868.25611,1682,60818,0.518778011826158,0.287557034373549,0.506095428089809,0.295083058954505,1.75807453557048,0.974495233282383
"2987",32,43,43,0,0,1.22549213541273,0.793635225921522,0.725097820217699,NA,NA,NA,NA,NA,NA,NA,NA,1334.89445,44098.99923,1682,60818,0.402845973107794,0.264346402069377,0.361621967550795,0.295083058954505,1.36519519126276,0.895837270380653
"2988",32,44,44,0,0,1.53519493594249,0.901517508917955,0.610649151073695,NA,NA,NA,NA,NA,NA,NA,NA,1516.35245,37138.46007,1682,60818,0.475076574347681,0.280920818363249,0.453010017661759,0.295083058954505,1.60997576760558,0.952005917786559
"2989",32,45,45,0,0,3.00874892301087,0.66506837098692,0.260151496431977,NA,NA,NA,NA,NA,NA,NA,NA,1118.645,15821.89371,1682,60818,1.05363363661882,0.242834151551503,0.887830835606386,0.295083058954505,3.57063411349977,0.822934913349067
"2990",32,46,46,1,0,3.45174569033127,1.03829072532699,0.274651904041567,NA,NA,NA,NA,NA,NA,NA,NA,1746.405,16703.7795,1682,60818,1.00309541864442,0.300369936584494,1.01855167693833,0.295083058954505,3.39936634179693,1.01791657456962
"2991",32,47,47,0,0,4.34589439652116,0.366233650416171,0.132974040432109,NA,NA,NA,NA,NA,NA,NA,NA,616.005,8087.215191,1682,60818,1.88783754110024,0.181674757181457,1.2823998124971,0.295083058954505,6.39764799710614,0.615673288141787
"2992",32,48,48,0,0,4.26724138009914,0.267538644470868,0.117165273044165,NA,NA,NA,NA,NA,NA,NA,NA,450,7125.757576,1682,60818,2.09391448680541,0.155698293179906,1.25919063946384,0.295083058954505,7.09601728484267,0.527642263610638
"2993",32,49,49,0,0,2.28491379391707,0.965814506539834,0.41529186145549,NA,NA,NA,NA,NA,NA,NA,NA,1624.5,25257.22043,1682,60818,0.684603744662129,0.290262461471567,0.674239351519003,0.295083058954505,2.32003743992528,0.983663591193553
"2994",32,50,50,0,0,15.277241381353,0.959048751486326,0.0393516764115887,NA,NA,NA,NA,NA,NA,NA,NA,1613.12,2393.290256,1682,60818,4.52549144383117,0.289296720347075,4.50805511905486,0.295083058954505,15.3363309295533,0.980390813935809
"2995",32,51,51,1,0,1.65438355233557,1.96195005945303,0.920695711631425,NA,NA,NA,NA,NA,NA,NA,NA,3300,55994.87179,1682,60818,0.319758867155728,0.402891682116784,0.435663457802106,0.295083058954505,1.08362326284894,1.36535009344234
"2996",32,52,32,0,0,1.3070422557795,0.667327911128744,0.623905539113352,NA,NA,NA,NA,NA,NA,NA,NA,1682,60818,2520.5,97479.5,0.356440361383572,0.185986407876611,0.295083058954505,0.225763978294934,1.57881857006402,0.823809047312419
"2997",32,53,53,1,0,4.54309532499329,1.65755053507729,0.296710403663389,NA,NA,NA,NA,NA,NA,NA,NA,2788,18045.33333,1682,60818,0.934880091300031,0.373301382506035,1.13972197149494,0.295083058954505,3.16819303220036,1.26507222687965
"2998",32,54,54,1,0,1.28773194956296,1.25326991676576,0.787464237561248,NA,NA,NA,NA,NA,NA,NA,NA,2108,47892,1682,60818,0.372023463603029,0.328107740297726,0.412930153319494,0.295083058954505,1.26074151773107,1.11191656159533
"2999",32,55,55,1,0,3.69501468134076,1.179548156956,0.260994160610346,NA,NA,NA,NA,NA,NA,NA,NA,1984,15873.14286,1682,60818,1.0505577386487,0.318939756159652,1.12168305553548,0.295083058954505,3.56021027561151,1.0808473969657
"3000",32,56,56,0,0,13.0437,0.4817702,0.03299293,NA,NA,NA,NA,NA,NA,NA,NA,810.3375,2006.564,1682,60818,4.999965,0.2077131,4.544359,0.2950831,16.94426,0.7039139
"3001",32,57,57,0,0,9.999871,0.1212961,0.03243665,NA,NA,NA,NA,NA,NA,NA,NA,204.02,1972.732,1682,60818,5.04625,0.1052594,2.950792,0.2950831,17.10112,0.3567113
"3002",32,58,58,0,0,9.670851,0.1398766,0.03702362,NA,NA,NA,NA,NA,NA,NA,NA,235.2725,2251.702,1682,60818,4.68838,0.1129765,2.773483,0.2950831,15.88834,0.3828632
"3003",32,59,59,0,0,2.255636,0.5676843,0.3275672,NA,NA,NA,NA,NA,NA,NA,NA,954.845,19921.98,1682,60818,0.8536709,0.224947,0.6655999,0.2950831,2.892985,0.7623174
"3004",32,60,60,0,0,15.03524,0.1465042,0.02210974,NA,NA,NA,NA,NA,NA,NA,NA,246.42,1344.67,1682,60818,6.093394,0.1156009,4.436644,0.2950831,20.64976,0.391757
"3005",32,61,61,0,0,4.652239,0.6693896,0.1641638,NA,NA,NA,NA,NA,NA,NA,NA,1125.913,9984.112,1682,60818,1.580877,0.2435932,1.358153,0.2950831,5.357397,0.8255072
"3006",32,62,62,0,0,4.155937,0.6952109,0.1869486,NA,NA,NA,NA,NA,NA,NA,NA,1169.345,11369.84,1682,60818,1.413034,0.248073,1.226347,0.2950831,4.788597,0.8406888
"3007",32,63,63,0,0,4.997155,0.3396076,0.110451,NA,NA,NA,NA,NA,NA,NA,NA,571.22,6717.41,1682,60818,2.195713,0.1750737,1.474576,0.2950831,7.440999,0.5933031
"3008",32,64,64,1,0,3.184903,1.113341,0.0759786,NA,NA,NA,NA,NA,NA,NA,NA,1872.64,4620.866,1682,60818,2.92608,0.31041,2.99681,0.2950831,9.916123,1.051941
"3009",32,65,32,1,1,1.254054,2.457268,1.233243,NA,NA,NA,NA,NA,NA,NA,NA,1682,60818,684.5,49315.5,0.1912957,0.3616391,0.2950831,0.2353033,0.8129751,1.536906
"3010",32,66,66,1,0,2.167764,1.065815,0.1417996,NA,NA,NA,NA,NA,NA,NA,NA,1792.7,8623.967,1682,60818,1.789516,0.3041001,1.827832,0.2950831,6.064448,1.030558
"3011",32,67,67,0,0,2.206305,0.5440334,0.3285082,NA,NA,NA,NA,NA,NA,NA,NA,915.0642,19979.21,1682,60818,0.8514155,0.2203531,0.6510432,0.2950831,2.885342,0.7467496
"3012",32,68,68,0,0,6.69378,0.2841993,0.07398431,NA,NA,NA,NA,NA,NA,NA,NA,478.0232,4499.578,1682,60818,2.983493,0.1603997,1.975221,0.2950831,10.11069,0.5435747
"3013",32,69,69,0,0,2.915759,0.9373596,0.2836279,NA,NA,NA,NA,NA,NA,NA,NA,1576.639,17249.68,1682,60818,0.9741707,0.286174,0.9484445,0.2950831,3.301344,0.9698082
"3014",32,70,32,1,1,1.01072,1.329068,1.13617,NA,NA,NA,NA,NA,NA,NA,NA,1682,60818,1265.548,53528.97,0.2576761,0.3340403,0.2950831,0.2919534,0.8825933,1.144156
"3015",32,71,71,0,0,1.934968,0.6208621,0.4197419,NA,NA,NA,NA,NA,NA,NA,NA,1044.29,25527.86,1682,60818,0.6777944,0.2349069,0.5468839,0.2950831,2.296961,0.7960706
"3016",32,72,72,0,0,1.783128,0.5412393,0.4090257,NA,NA,NA,NA,NA,NA,NA,NA,910.3645,24876.12,1682,60818,0.6944275,0.2198033,0.5261708,0.2950831,2.353329,0.7448861
"3017",32,73,73,0,0,2.088683,0.5534847,0.3507323,NA,NA,NA,NA,NA,NA,NA,NA,930.9612,21330.84,1682,60818,0.8014088,0.2222017,0.616335,0.2950831,2.715875,0.7530142
"3018",32,74,74,0,0,4.397252,0.5886593,0.1630274,NA,NA,NA,NA,NA,NA,NA,NA,990.125,9915,1682,60818,1.590298,0.2289342,1.297555,0.2950831,5.389325,0.7758298
"3019",32,75,75,0,0,5.611638,0.2368906,0.09125349,NA,NA,NA,NA,NA,NA,NA,NA,398.45,5549.855,1682,60818,2.550202,0.1466324,1.509055,0.2950831,8.642319,0.4969192
