"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"32",1,42,1,1,1,1,1.26184268718013,1.21424788947467,1.4915611814346,1.75452232072638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,1242.771652,267.7847387,0.237,2.89642487660189,1.87437529336319,1.00976186549458,1.72921397195703,1.88012391453737,1.723855709383,1.09065039742236,1.6802014581827,1.08731565128155,0.58575776383047,1.00310830108626
"33",1,43,1,1,1,1,1.23027984616089,1.08384006887829,1.55589788732394,1.74000502045896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,1253.140409,300.0046438,0.2272,3.0051844954454,1.76755280975203,1.009357544741,1.81653611860293,1.88012391453737,1.70717268223565,1.10130857534297,1.76032836438662,1.03536849443802,0.591245136033448,1.06406114478359
"34",1,44,1,0,1,1,1.47953192163659,0.950093927333648,2.26312419974392,2.40395320867751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,907.0353762,342.2367457,0.1562,4.15730450248341,1.55192622105751,0.68632115637785,1.92126264793371,1.88012391453737,1.58697643277782,1.18472075306527,2.6196384625615,0.977913842325333,0.432470919039752,1.21064346530387
"35",1,45,1,1,1,1,1.30344356612481,1.08094797751963,1.67853751187084,1.92463468784838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,1132.927,300.8073104,0.2106,3.28700699595275,1.77368041286732,0.920385316260295,1.81862413423031,1.88012391453737,1.71511112812122,1.0962111339088,1.91649797034052,1.03414897366461,0.536633050284333,1.06035352719242
"36",1,46,46,1,0,0,1.06840300240535,1.00944778366054,0.456577086280057,0.244875820323086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533.9445276,328.2290673,0.1614,2180.470603,325.1570538,0.3535,0.695772586989298,1.88764000624438,6.2295841855255,2.61624008236969,2.62596711577644,1.88012391453737,1.39669895982499,0.370067409711398,1.00399765762719,3.31339021718597,1.39152534688835
"37",1,47,1,1,1,1,1.16600274220095,1.16452099038038,1.68600953627025,2.20564380142082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,988.5869158,279.2195731,0.209666667,3.60014464326394,2.00138269327085,0.884187796255522,1.76101620228482,1.88012391453737,1.87589562913609,1.00225400887747,1.91916041988004,1.06689448079398,0.471341679421003,0.938760224680427
"38",1,48,1,1,1,1,1.30284423259368,1.01374082962083,1.70156438026474,1.91225076999563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,1140.263943,320.749687,0.20775,3.34715632211739,1.73505409407987,0.932578754678973,1.8692484795427,1.88012391453737,1.72488165951467,1.09000168455984,1.94051360199353,1.00589746810112,0.540662456195037,1.08369665201765
"39",1,50,1,1,1,1,1.36150521092612,1.19836763026769,1.36381172839506,1.2433496067838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,1753.706754,271.3333084,0.2592,2.12940087545421,1.51927622347829,1.13903640335729,1.73918341776939,1.88012391453737,1.4019856410948,1.34104363085287,1.51884642255778,1.08366033070916,0.812445127803034,1.24051442952816
"40",1,51,1,0,1,1,1.65423239039175,0.998446206367024,1.52853848150975,1.47111362128781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,1482.190479,325.663067,0.231266667,2.67263934583562,1.54395654616508,1.07150603786767,1.88136555005777,1.88012391453737,1.54500858350066,1.21690192185044,1.72985404377495,0.999319073468711,0.693527563089562,1.21770556497168
"41",1,52,1,1,1,1,2.01575584436516,1.12738776680192,2.35666666666667,3.19015886403135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,683.4990657,288.4163403,0.15,4.96411276806091,1.93144574591542,0.60397983509587,1.78593361407719,1.88012391453737,1.83511472668369,1.0245266343293,2.70506944109797,1.05249318630112,0.329123747040789,0.97319997933024
"42",1,53,1,1,1,1,1.8897471866106,1.32550804629625,2.06122448979592,3.29563491253496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,661.623833,245.3074915,0.1715,4.83958230746495,2.30272861810509,0.653416653140731,1.66383860406648,1.88012391453737,2.04650495575162,0.918699907983782,2.3648036101078,1.12520060683624,0.31928417827884,0.813014695806295
"43",1,54,1,1,1,1,1.69149568358439,1.10566690144052,1.94053064603746,2.45126161422596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,889.5299426,294.0822895,0.182166667,4.01458176464588,1.87761524080792,0.764794660952417,1.8010043239178,1.88012391453737,1.79858380380936,1.04533573056496,2.23207934828673,1.04394092553884,0.425220475872515,1.00134579223015
"44",1,55,1,1,1,1,1.14648098670891,1.35978014281951,1.71186440677966,2.56468152282147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,850.1915671,239.1247258,0.2065,3.87615202394794,2.2573949215451,0.806910611652674,1.64513984736955,1.88012391453737,1.98335873451851,0.947949496889074,1.95433733519163,1.13816773650538,0.406840476011297,0.829471652675548
"45",1,56,1,1,1,1,1.49214477402493,1.30879135313502,1.88282290279627,2.22469140268677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,980.1227264,248.4407106,0.18775,3.47289725133471,1.77614952668022,0.732103992085811,1.67319221998343,1.88012391453737,1.57908009525208,1.1906450598614,2.19931671723105,1.12480014916322,0.463626889026765,1.05959933572358
"46",1,57,57,0,1,0,1.48341196864414,0.788993524826925,1.04611032531825,0.270912820189945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590.7174404,256.54681,0.3698,2180.470603,325.1570538,0.3535,2.00661942519734,1.69702219934074,5.7693799616311,6.08845236110155,5.70181861236747,1.88012391453737,3.03268235049842,1.06728041151006,0.902611889684047,3.06861686988899,3.23832504550621
"47",1,58,1,1,1,1,2.05112791581312,1.84292896182088,1.88785046728972,2.1376692214833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,1020.022453,176.4349362,0.18725,2.9252807137188,1.7062165930777,0.619578732562207,1.43440641593818,1.88012391453737,1.2974408730263,1.44910180773938,2.25465435422543,1.31506308190979,0.477539089019933,1.10556592270167
"48",1,59,1,1,1,1,1.36340276941015,1.27986724191056,1.76309226932668,2.06524609544736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,1055.792144,254.0552982,0.2005,3.28046081658881,1.78799033047639,0.800964118557941,1.6897535145253,1.88012391453737,1.60562996092648,1.17095716964107,2.04309890598698,1.11357558963629,0.498847267458667,1.05239286488543
"49",1,61,1,1,1,1,1.39148403591165,1.57973811919796,1.61415525114155,2.20980029721598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,986.7274458,205.8297194,0.219,3.20908043795101,2.10945674659611,0.808280313502713,1.53843475571292,1.88012391453737,1.73210102485431,1.08545857750734,1.85270973915677,1.21786011111767,0.466647327092655,0.888189969082387
"50",1,62,1,1,1,1,1.19701936940404,1.0158165967267,1.73710073710074,1.97173435348648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,1105.864286,320.0942521,0.2035,3.43446988657043,1.74251586926519,0.908631559688375,1.86762176102302,1.88012391453737,1.73077988276867,1.08628713174653,1.98434816625926,1.00678075046594,0.524983892368143,1.07906370972804
"51",1,63,1,1,1,1,1.14882310166985,1.57337850741575,1.65573770491803,2.80010030398861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,778.7116054,206.6616852,0.2135,3.96403468706862,2.5389215081583,0.784617365110537,1.54123503937577,1.88012391453737,2.10209436351018,0.894405097684504,1.88575487184566,1.20780567810414,0.37325506348837,0.733190225010706
"52",1,64,64,0,0,0,1.13614980569921,0.707802777182132,0.698727015558699,0.375482177504963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,818.72785,230.1470657,0.247,2180.470603,325.1570538,0.3535,1.16297184277519,1.61739723754022,4.44930822737229,2.87433122379531,2.50248303949296,1.88012391453737,1.33102026953831,0.618561273426146,0.86026097803144,2.36649733188841,1.52879882095568
"53",1,65,1,1,1,1,1.01044067084011,1.37210719843704,1.61231470923603,2.76565282497458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,788.4108169,236.9764215,0.21925,4.1233301148785,2.58845354328079,0.865136978034631,1.63856597623118,1.88012391453737,2.2737696056851,0.826875295472551,1.81343356185647,1.13839745979931,0.380485769477933,0.72063852561591
"54",1,66,1,1,1,1,1.00557681143028,1.28271815672763,1.7741530740276,3.27424277953167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,665.9465256,253.4906457,0.19925,4.86584887787927,2.70161163932992,0.794069614981388,1.68809939533079,1.88012391453737,2.44372748732763,0.769367257309614,1.99115854902479,1.10552901390994,0.324941966360478,0.69078872504595
"55",1,67,1,1,1,1,1.01091628877637,1.25628734967468,1.52206673842842,2.44059827167721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,893.4164333,258.8237905,0.23225,3.82225462724864,2.47331228470592,0.968897682087027,1.70362256407041,1.88012391453737,2.25222353009947,0.834785663772163,1.69710269703107,1.09816465890341,0.430196056980293,0.756418064771383
"56",1,68,1,1,1,1,1.42283827866476,1.10569872274182,1.41683366733467,1.28545377609054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,1696.265275,294.073826,0.2495,2.27056513380197,1.4940118417721,1.12528106584875,1.80098196767852,1.88012391453737,1.4289925394033,1.31569890163489,1.58892721353891,1.04550009924891,0.787464619177532,1.26031586451148
"57",1,69,1,1,1,1,1.15304263258077,1.02514953060303,1.40756541604526,1.49029703251916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,1463.111417,317.1801226,0.251142857,2.67582612475,1.72975002709943,1.17449138733431,1.86035940850266,1.88012391453737,1.71131268268915,1.0986442942636,1.56361029274043,1.01077380223777,0.686310222097293,1.08709496944725
"58",1,70,1,1,1,1,1.47800932459541,1.30892603293531,1.43262411347518,1.36559784605472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,1596.715028,248.4151477,0.24675,2.23684781832141,1.55956175847978,1.02649116901174,1.67311623381617,1.88012391453737,1.38357546829175,1.3588878652631,1.61671543734667,1.12719674077867,0.741911946645826,1.20926994743692
"59",1,72,72,0,0,0,1.09514122929979,0.560752074325752,0.625884016973126,0.283602362191535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618.3866137,182.3324924,0.22125,2180.470603,325.1570538,0.3535,1.01361306592536,1.45612053140292,5.56887994929731,3.24127612979028,2.57413484845903,1.88012391453737,1.36913042196606,0.539120351636382,0.774481149962512,2.96197495613879,1.72396941750929
"60",1,73,73,0,0,0,1.0717347678253,0.489297532194579,0.622347949080622,0.284704230795814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,620.7892058,159.098544,0.22,2180.470603,325.1570538,0.3535,1.00656757054103,1.36780711521698,5.55212556769802,3.20997015425635,2.40335519640352,1.88012391453737,1.27829616857722,0.535372994704291,0.727509024613174,2.95306363839545,1.70731840036523
"61",1,74,74,0,0,0,1.25344131650326,0.55737786765492,0.624469589816125,0.273919899529138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597.2742885,181.2353453,0.22075,2180.470603,325.1570538,0.3535,1.01079265338433,1.45211502262388,5.72057263821973,3.3321077163715,2.64404761783443,1.88012391453737,1.4063156143009,0.537620231075592,0.772350700608579,3.0426572386998,1.7722809069164
"62",1,75,1,1,1,1,1.06634736774005,1.07642771863568,1.14959349593496,2.3585732619968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,924.4871203,302.070495,0.3075,3.92190237575953,3.36866606496583,1.4993888774665,1.82190198615209,1.88012391453737,3.2783166728381,0.573502837634569,1.19631590451702,1.02755969027529,0.457365479634537,0.555743135264244
"63",1,76,1,1,1,1,1.46930870629121,1.51220323138575,1.46528497409326,2.61604791307986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,833.4979616,215.0220599,0.24125,3.79106500333758,2.75195098743783,0.932316081652778,1.56897354428536,1.88012391453737,2.32476748828319,0.808736324820947,1.6307286739188,1.18375321459356,0.40103626979973,0.674894823758926
"64",1,77,1,1,1,1,2.30525279542603,1.20289370459221,1.47291666666667,1.35460753170488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,1609.669629,270.3123747,0.24,2.30025657782416,1.49541866114464,1.03041964073054,1.73632456885636,1.88012391453737,1.37741293160094,1.364967520925,1.66998328899862,1.08567200643786,0.748083321341341,1.26056938266019
"65",1,78,1,1,1,1,3.24731802140372,1.36755486455996,1.56589147286822,1.57807732192003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,1381.726087,237.7652716,0.22575,2.50802036247305,1.60125793048517,0.898646389096866,1.6409845426723,1.88012391453737,1.39331434379277,1.34938962116722,1.80003914669099,1.14924384265388,0.644970313483348,1.17775615386643
"66",1,79,1,1,1,1,3.27874029316714,1.33558987496112,1.73710073710074,1.44980650417406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,1503.973528,243.4557643,0.2035,2.34352137206883,1.30540790608938,0.799344961795742,1.65827228492335,1.88012391453737,1.14461584522223,1.64258071595396,2.04743048233256,1.14047687836781,0.698352172156544,1.44875880571214
"67",1,80,1,1,1,1,1.14324392464215,3.4354665481177,1.74352651048089,10.0137657679419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,217.7473144,94.6471314,0.20275,8.87621920468206,6.86386221464779,0.504676734637222,1.07163869275711,1.88012391453737,4.60091485888378,0.408641318564522,1.92922918091893,1.49184725759368,0.109690518107014,0.232918609803856
"68",1,81,1,1,1,1,2.33518690381714,1.16022000643924,1.62528735632184,1.91815016403488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.470603,325.1570538,0.3535,1136.756988,280.2546517,0.2175,3.19094794089659,1.83670779538513,0.926547634215547,1.7638493910189,1.88012391453737,1.72269978035258,1.09138222224221,1.85229485560364,1.06617985114575,0.537846260145174,1.02388669873627
