"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
"4350",42,87,42,0,0,1.516258,0.9142024,0.6688767,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,150.5112,11356.97,2.010957,1.295868,1.925966,1.353792,1.485426,0.9572135
"4351",42,88,42,0,0,1.153679,0.9692628,0.9085052,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,141.9613,8361.44,1.955163,1.752603,1.925966,1.779262,1.098862,0.9850169
"4352",42,89,42,0,0,1.388257,0.9411289,0.7419812,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,146.205,10238.01,1.983083,1.435621,1.925966,1.478615,1.341176,0.9709228
"4353",42,90,90,0,0,1.02574,0.7020827,0.7676094,NA,NA,NA,NA,NA,NA,NA,NA,96.605,5831.077,137.5978,7596.412,2.495602,1.622373,2.105535,1.925966,1.295767,0.8423686
"4354",42,91,91,0,1,2.326009,0.306402,1.371028,NA,NA,NA,NA,NA,NA,NA,NA,42.16023,10414.9,137.5978,7596.412,1.411556,1.079411,0.7884782,1.925966,0.7329082,0.5604519
"4355",42,92,42,1,0,1.180317,1.023184,0.9116146,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,134.48,8332.921,1.904789,1.758504,1.925966,1.739107,1.095268,1.011153
"4356",42,93,93,0,0,1.608707,0.2098871,0.2682401,NA,NA,NA,NA,NA,NA,NA,NA,28.88,2037.663,137.5978,7596.412,6.847658,0.8949314,3.302188,1.925966,3.555441,0.4646663
"4357",42,94,42,0,0,1.119258,0.4878812,0.6695307,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,282.0312,11345.88,2.706798,1.29712,1.925966,1.83398,1.475914,0.7072702
"4358",42,95,95,1,0,1.269611,1.287741,0.8304888,NA,NA,NA,NA,NA,NA,NA,NA,177.1903,6308.735,137.5978,7596.412,2.310684,2.174429,2.606128,1.925966,1.199753,1.129007
"4359",42,96,96,0,0,1.129659,0.9857025,0.8216933,NA,NA,NA,NA,NA,NA,NA,NA,135.6304,6241.921,137.5978,7596.412,2.334885,1.912635,2.318848,1.925966,1.212319,0.9930781
"4360",42,97,97,0,0,1.263798,0.3176742,0.4202688,NA,NA,NA,NA,NA,NA,NA,NA,43.71125,3192.535,137.5978,7596.412,4.472927,1.098864,2.594196,1.925966,2.322433,0.5705521
"4361",42,98,42,1,0,2.893779,2.751955,0.6024964,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,50,12608.23,1.174289,1.168652,1.925966,0.7093486,1.655447,1.647501
"4362",42,99,99,1,0,1.793214,1.955846,0.7095705,NA,NA,NA,NA,NA,NA,NA,NA,269.12,5390.19,137.5978,7596.412,2.694648,2.648455,3.680927,1.925966,1.399115,1.375131
"4363",42,100,100,1,0,2.390173,1.270697,0.4275003,NA,NA,NA,NA,NA,NA,NA,NA,174.845,3247.468,137.5978,7596.412,4.400339,2.160643,4.906304,1.925966,2.284744,1.121849
"4364",42,101,101,1,0,1.699718,1.656359,0.6933002,NA,NA,NA,NA,NA,NA,NA,NA,227.9112,5266.594,137.5978,7596.412,2.756275,2.4501,3.489008,1.925966,1.431113,1.272141
"4365",42,102,102,1,0,1.368431,1.243661,0.7559537,NA,NA,NA,NA,NA,NA,NA,NA,171.125,5742.536,137.5978,7596.412,2.53318,2.138558,2.808976,1.925966,1.315278,1.110382
"4366",42,103,103,1,1,1.173826,3.281313,1.414708,NA,NA,NA,NA,NA,NA,NA,NA,451.5013,10746.71,137.5978,7596.412,1.368525,3.352693,2.409509,1.925966,0.7105653,1.740785
"4367",42,104,42,1,0,4.447005,2.337663,0.3609246,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,58.86125,21047.09,1.272629,0.7031229,1.925966,0.4615911,2.757047,1.523259
"4368",42,105,42,0,0,3.50894,0.1712799,0.2490743,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,803.3504,30498.57,4.284826,0.4862043,1.925966,1.149818,3.726525,0.4228533
"4369",42,106,42,1,0,1.180829,1.074982,0.9336259,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,128,8136.463,1.85989,1.800257,1.925966,1.738353,1.069915,1.035611
"4370",42,107,107,1,0,1.146141,1.031712,0.8278786,NA,NA,NA,NA,NA,NA,NA,NA,141.9613,6288.907,137.5978,7596.412,2.317813,1.955163,2.35268,1.925966,1.203455,1.015159
"4371",42,109,42,0,0,1.22206,0.8364257,0.8007887,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,164.5068,9486.163,2.098585,1.547777,1.925966,1.687649,1.243496,0.9171203
"4372",42,108,42,0,0,1.040875,0.7050645,0.8404006,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,195.1562,9039.037,2.276743,1.623192,1.925966,1.921055,1.185152,0.8449479
"4373",42,110,110,0,0,1.200152,0.677055,0.642667,NA,NA,NA,NA,NA,NA,NA,NA,93.16125,4881.963,137.5978,7596.412,2.967478,1.593907,2.46355,1.925966,1.540774,0.8275885
