species,s,f,g
Melastoma_malabathricum,259.308,8.0644788,1.385218026
Melastoma_sanguineum,475.839,14.7985929,2.038258046
Melia_azedarach,338,13.1482,3.913783542
Melicope_pteleifolia,90.0482,3.936367015,1.865388824
Melilotus_indicus,364.1354,21.66513409,3.537827146
Melilotus_officinalis,342.1472563,4.904367383,1.206818978
Melilotus_officinalis_subsp._alba,638.162,3.20995486,0.350873435
Meliosma_angustifolia,714.42,12.0808422,2.032505428
Meliosma_flexuosa,756.0378,1.060721033,0.15994842
Meliosma_herbertii,1253.125,8.774921875,1.111132412
Meliosma_oldhamii,1441.176,0.968470272,0.088474343
Meliosma_rigida,840.5,8.405,1.303707498
Mentha_longifolia,316.76445,7.260241194,1.834400396
Mercurialis_perennis,677.125,3.6011875,0.525207243
Meriania_leucantha,34.03125,1.664128125,1.282800482
Meriania_purpurea,42.1362,2.54502648,1.763095864
Merremia_aurea,144.1602,2.209975866,0.827706084
Mespilus_germanica,332.3042,7.539982298,1.860003304
Miconia_argyrophylla,12.5,3.56,4.527998726
Miconia_centrodesma,98,2.842,1.290988401
Miconia_foveolata,128,15.104,6.003414042
Miconia_loreyoides,32,4.0896,3.251001333
Miconia_pachyphylla,612.5,7.9625,1.446797346
Miconia_pycnoneura,50,11.15,7.090896882
Miconia_serrulata,60.5,7.25395,4.193804438
Miconia_theaezans,57.245,3.915558,2.327213278
Micrococca_mercurialis,444.08,6.527976,0.957372429
Microcos_africana,280.5,2.4123,0.340298635
Microcos_barombiensis,193.2,1.3524,0.219363781
Microcos_iodocarpa,203,1.9488,0.324943649
Microcos_paniculata,65.8952,5.878247211,3.256358871
Microdesmis_caseariifolia,174.845,6.52696385,2.219708286
Micromelum_falcatum,146.205,3.7311516,1.387628104
Micropholis_garciniifolia,364.5,8.3835,1.974639894
Microstachys_chamaelea,308.76,9.88032,1.449900713
Microtropis_discolor,257.645,5.245909845,1.469674869
Mikania_pachyphylla,612.5,12.005,2.181325229
Millettia_leptobotrya,305.78645,22.57743675,5.805997177
Miltonia_clowesii,396.21125,3.486659,0.787693711
Mimosa_albida_var._willdenowii,84.5,3.1265,1.52947148
Mimosa_dysocarpa,107.31125,2.610882713,1.133381294
Mimosa_pudica,324.367075,16.99755106,3.784922401
Minquartia_guianensis,50,2.5965,1.651256839
Minuartia_acuminata,578,4.1038,0.767597537
Minuartia_kashmirica,456.02,3.739364,0.787439329
Minuartia_recurva,450.30005,0.45030005,0.095425029
Mischocarpus_pentapetalus,198.4504,8.7680292,2.716368275
Moltkiopsis_ciliata,489.845,4.800481,0.975363995
Momordica_charantia,200,13.76,4.375369556
Momordica_dioica,312.5,9.75,2.480224021
Montanoa_tomentosa,208.4882,10.38271236,3.23356345
Mora_excelsa,481,13.2649,2.626811621
Mora_gonggrijpii,162,2.8674,1.01307612
Morella_cerifera,177.14,8.781873,2.669229936
Morinda_parvifolia,109.52,7.33784,3.153064282
Mortoniodendron_guatemalense,60.5,3.61185,2.08815784
Morus_alba,219.375,14.401725,4.330902053
Morus_australis,233.515,6.925285378,2.197748007
Morus_rubra,153.25,2.37414675,0.830923979
Motandra_guineensis,180,3.6,1.097293214
Mouraria_sideroxylon,95.905625,5.806705,2.627765553
Mouriria_huberi,129.75,5.57175,2.171785906
Mukia_maderaspatana,234.25,6.8632,2.040143246
Musa_acuminata,505.62,5.915754,1.183066858
Muscari_neglectum,692.738642,5.232254963,0.893954667
Musgravea_heterophylla,266.805,11.846142,3.261303802
Mussaenda_pubescens,353.78,8.4659554,2.024047228
Mycetia_gracilis,295.00205,5.344257138,1.399220417
Myoporum_tetrandrum,450,9,1.907864632
Myosotis_sylvatica,327.68,5.63183616,1.399060029
Myrcia,32,4.4576,3.543540576
Myrcia_amazonica,162,6.48,2.289437558
Myrcia_citrifolia,44.5,2.962016667,1.912210324
Myrcia_ilheosensis,263.5025,13.92855,3.844347233
Myrcia_racemosa,142.805,6.91319005,2.601465639
Myrcia_splendens,200,8.12,2.581976802
Myrciaria,18,1.4724,1.560633269
Myrica_rubra,276.1267862,11.17893722,2.17445301
Myriocarpa_longipes,364.5,10.38825,2.44683639
Myrsine_africana,310.7226,8.26522116,1.519566788
Myrsine_coriacea,174.845,2.44783,0.832464934
Myrsine_guianensis,187.3333333,3.9208,1.313882777
Myrsine_seguinii,488.4125,7.475858675,1.500781966
Myrsine_umbellata,324.2125,5.26529075,1.302515083
Myrsine_venosa,658.845,12.9528927,2.269271429
Myrtus_communis,189.16375,9.113833913,3.039613906
Nabalus_tatarinowii,336.105625,2.837081825,0.696335613
Nandina_domestica,256.802225,7.951839093,2.114169984
Nanocnide_lobata,340.605,3.80455785,0.927021885
Napeanthus_primulinus,544.5,1.36125,0.262331387
Navia_garcia-barrigae,840,24.948,2.11886677
Navia_intermedia,1110,12.21,1.042170181
Navia_lasiantha,484,19.6988,2.049821236
Navia_lepidota,676,30.1496,2.65464899
Nectandra,112.5,4.1625,1.764774785
Nectandra_patens,39.87245,1.734451575,1.235199259
Nectandra_pichurim,98,5.3508,2.430619541
Neea_altissima,300.125,3.3073775,0.858507287
Neea_oppositifolia,253.125,3.796875,1.073173855
Neolepisorus_ovatus,1346.805,6.8687055,0.841654482
Neolitsea_aciculata,180.5,3.15875,1.057274984
Neolitsea_aurata,299.6433,1.250711134,0.2107846
Neolitsea_cambodiana,167.445,5.7165723,1.986602205
Neolitsea_chuii,192.08,8.8856208,2.883088717
Neolitsea_ellipsoidea,288,7.34976,1.947548216
Neolitsea_oblongifolia,147.92,3.7749184,1.395742888
Neolitsea_pulchella,92.48,3.6881024,1.724607874
Neolitsea_sericea,258.8002,7.94941122,1.617148628
Neorites_kevedianus,512,10.0352,1.994354495
Neottia_ovata,4550.58,10.5118398,0.780277282
Nepeta_betonicifolia,297.1922,5.212156804,1.359596612
Nepeta_racemosa_subsp._haussknechtii,274.2482,7.906575606,2.146979214
Nephelea_pubescens,544.5,9.96435,1.920265752
Neptunia_oleracea,461.4822,43.16243017,7.246199908
Nerium_oleander,8333.333333,54.20054201,1.438108072
Neslia_paniculata_subsp._thracica,253.125,8.1,2.289437558
Nicotiana_tabacum,775,14.725,1.295649659
Noaea_mucronata,295.3665125,4.452059443,1.164908009
Nonea_caspica,544.5,0.9801,0.188878599
Nonea_echioides,178.605,0.678699,0.228371396
Nonea_intermedia,372.645,0.819819,0.19097725
Nonea_lutea,280.845,0.674028,0.180865567
Nonea_macrosperma,468.18,1.310904,0.272443069
Nonea_monticola,397.62,0.99405,0.224174094
Nonea_obtusifolia,351.125,0.8778125,0.210660053
Nonea_pallens,280.845,0.617859,0.165793437
Nonea_pulla,563.415,1.234967167,0.235101919
Nonea_stenosolen,320.045,0.896126,0.225255218
Nonea_versicolor,432.18,1.123668,0.243061954
Nonea_vesicaria,468.18,0.842724,0.175141973
Norantea_guianensis,1250,10.625,1.351404114
Nothofagus_cunninghamii,607.0326727,30.48237913,5.563577364
Notobasis_syriaca,416,9.5264,1.737288793
Notopleura_guadalupensis,312.5,3.4375,0.874437956
Notopleura_uliginosa,420.5,1.2615,0.276640372
Nuphar_advena,402.57,29.468124,1.156683609
Nuphar_polysepala,383.72,20.682508,0.412154426
Nymphaea_candida,383.52,18.562368,0.819441201
Nymphaea_gigantea,191.52,7.258608,0.527652402
Nymphaea_odorata,273.87,18.540999,0.468815519
Nyssa_aquatica,364.5,3.82725,0.948023907
Nyssa_sinensis,515.77865,7.557957023,1.260543371
Nyssa_sylvatica,338,5.915,1.602617552
Ochna_holstii,112.5,3.3075,1.402280504
Ochradenus_baccatus,792.02,13.701946,2.189401856
Ocotea_aciphylla,235.445,8.09224465,2.371567951
Ocotea_atirrensis,361.81,10.46828,2.477680202
Ocotea_esmeraldana,347,5.7949,1.398918821
Ocotea_lancifolia,175.78125,10.51330078,3.565858618
Ocotea_leucoxylon,210.84,7.845973333,2.335650279
Ocotea_maritiana,392,10.78,2.448426278
Ocotea_pulchella,290.8483333,14.16081363,3.731098509
Ocotea_schomburgkiana,307.52,13.53088,3.469769811
Ocotea_spathulata,512,15.6672,3.113635079
Olea_capensis,131.7,2.13224,0.839587629
Olea_dioica,246.42,5.1107508,1.464057161
Olea_europaea,299.1726813,13.42650597,2.22495994
Olea_rosea,179.55125,7.03697259,2.361581551
Olinia_ventosa,67.6,2.20775,1.201763932
Olneya_tesota,53.2512,0.789715296,0.486650479
Omphalea_oleifera,420.5,5.3824,1.180332252
Oncinotis_tenuiloba,262.5,10.6575,2.524062098
Oncoba_spinosa,138.035503,3.305434646,1.265157162
Onobrychis_bungei,201.40245,5.250159067,1.663609499
Onobrychis_cornuta,205.84205,3.973369091,1.245383663
Onobrychis_hohenackerana,259.92,5.01177744,1.397922942
Onobrychis_michauxii,267.2672,7.822910944,2.151824554
Onosma_dichroantha,200.4002,9.957885938,3.163219845
Onosma_microcarpum,294.03125,8.747429688,2.294008484
Ophiopogon_japonicus,461.3125,10.1485725,2.099175758
Ophiorrhiza_japonica,518.42,3.3075196,0.653240131
Opisthiolepis_heterophylla,210.125,5.253125,1.629634373
Orchis_adenocheila,2132.045,5.396205895,0.525534986
Orchis_militaris,3233,9.3757,0.437079571
Orchis_punctulata,2271.38,9.08552,0.857267175
Oreopanax_capitatus,98,5.6154,2.550815013
Origanum_vulgare,262.01525,7.307952404,2.032424408
Orites_diversifolius,353.78,10.79029,2.57975096
Orites_milliganii,1265.045,9.9938555,1.263546948
Ormosia_fordiana,264.5,3.29038,0.909797047
Ormosia_glaberrima,200,3.382,1.075399698
Ormosia_semicastrata,194.045,4.0865877,1.319231157
Orophea_creaghii,488.28125,7.349121094,1.495587009
Orthion_oblanceolatum,338,14.534,3.554987764
Osmanthus_cooperi,658.308,3.967622316,0.413997797
Osmanthus_didymopetalus,205.1189,9.340228561,3.048028957
Osmanthus_fragrans,231.125,14.96996625,4.428010721
Osmanthus_heterophyllus,250.3634216,12.21292288,4.118048216
Ostrya_carpinifolia,415.14,6.144072,0.825018146
Ostrya_virginiana,138.0025,5.1150325,2.344630852
Otoba_parvifolia,162,5.994,2.117729741
Ouratea_discophora,201.00125,5.7405957,1.820827847
Ouratea_guildingii,98,4.2826,1.94538597
Ouratea_leblondii,364.5,13.30425,3.133667658
Oxalis_acetosella,461,1.8032,0.20933685
Oxalis_bowiei,588,4.5276,0.397935067
Oxalis_corniculata,530.58375,5.769987595,1.228382406
Oxydendrum_arboreum,180.5,5.4982105,1.190622589
Oxytropis_aciphylla,85.805,2.1880275,1.062203634
Oxytropis_biflora,196.02,4.70448,1.511028788
Oxytropis_deflexa,228.98,3.182822,0.945855689
Oxytropis_falcata,290.405,3.8043055,1.003886572
Oxytropis_microphylla,264.5,5.31645,1.470009699
Oxytropis_ochrocephala,144.5,1.156,0.432449317
Oxytropis_pauciflora,283.22,4.984672,1.331943895
Oxytropis_pilosa,391,5.474,0.863285165
Oxytropis_sericopetala ,278.48,4.260744,1.148152935
Pachycormus_discolor,84.37005,1.490818784,0.729864108
Pachypodium_lamerei,144.1602,1.8740826,0.701903398
Pachysandra_axillaris,1012.5,7.43175,1.05027948
Paederia_foetida,305.045,5.64638295,1.45378331
Paeonia_clusii,1997.12,16.376384,1.647886278
Paeonia_delavayi,877.38605,9.563507945,1.451888165
Paeonia_lactiflora,1860.5,8.316435,0.867029082
Paeonia_mascula,1347.8432,9.4349024,1.155657203
Paeonia_officinalis,2000,15.2,0.695941094
Palaquium_cryptocariifolium,195.2288,1.776191622,0.571648646
Palaquium_dasyphyllum,288.72045,2.493389806,0.659876574
Palicourea_crocea,200,2.18,0.693190816
Palicourea_faxlucens,512,9.4208,1.872251159
Paliurus_spina-christi,231.5552,10.13748666,2.995810447
Pandanus_austrosinensis,237.62,4.5480468,1.326767222
Pandanus_tectorius,844.605,9.97478505,1.543433869
Papaver_bracteatum,1114.4659,30.57871536,2.49430703
Papaver_glaucum,704.25045,7.603792109,1.288480863
Papaver_lasiothrix,1026.8292,29.96287606,2.514428131
Papaver_orientale,1178.99,17.90168285,2.086772974
Papaver_orientale_x_bracteatum,2002,28.600572,2.219084593
Papaver_radicatum,816.08,6.32217176,0.995201972
Papaver_setiferum,2236,15.245048,1.377847489
Papaver_setiferum_x_bracteatum,2854.4,45.3078912,4.214872905
Papaver_setiferum_x_orientale,2730,44.19051,3.449616562
Paphiopedilum_appletonianum,4450.945,8.25205203,0.3891448
Paphiopedilum_armeniacum,3414.286,9.949229404,0.465464854
Paphiopedilum_bellatulum,2304.929,9.420244823,0.463550937
Paphiopedilum_charlesworthii,2177.8146,12.03242567,0.675747345
Paphiopedilum_concolor,2285.3812,8.563323356,0.453181869
Paphiopedilum_dianthum,3951.423,15.10629013,0.53609617
Paphiopedilum_emersonii,3041.1127,10.35802986,0.450701563
Paphiopedilum_glanduliferum,1094.1842,5.79917626,0.788374183
Paphiopedilum_gratrixianum,2783.4717,18.43493307,0.860101674
Paphiopedilum_henryanum,2848.4352,15.74045292,0.751212228
Paphiopedilum_hirsutissimum,2454.0894,9.381983776,0.523899523
Paphiopedilum_insigne,2612.5064,9.096747285,0.502452785
Paphiopedilum_malipoense,4680.4282,8.148625496,0.316023194
Paphiopedilum_micranthum,2629.3148,7.249020904,0.391862271
Paphiopedilum_philippinense,1106.85125,7.637273625,1.032297856
Paphiopedilum_purpuratum,4109.5648,6.998588854,0.290123877
Paphiopedilum_tigrinum,2858.8744,10.71220238,0.544351216
Paphiopedilum_venustum,3551,9.2326,0.451651937
Paphiopedilum_villosum,2882.115,14.07048543,0.697330616
Paphiopedilum_wardii,3848.4732,8.154914711,0.398247813
Parasenecio_auriculatus,1383.38,7.9406012,0.960050202
Parasenecio_hastatus,874.4812625,7.549753972,1.147445642
Parasenecio_komarovianus,928.805,6.13754344,0.905615008
Parashorea_chinensis,160.205,9.580259,3.403694099
Parinari_excelsa,125.058125,15.14282313,6.396036684
Parinari_rodolphii,272.76,22.5763,6.224938324
Paris_polyphylla,2184.605,9.06611075,0.872259811
Paris_quadrifolia,2891.80125,2.964096281,0.247867388
Paris_verticillata,2138.58,8.1907614,0.796476248
Parkia_nitida,494.55125,10.8801275,2.200085898
Parkia_pendula,255.38,3.31994,0.934217715
Parkinsonia_aculeata,193.25,6.0846,2.884965024
Parthenium_argentatum,138.61125,1.986299213,0.75867668
Parthenocissus_laetevirens,351.125,5.042155,1.210031345
Parthenocissus_quinquefolia,623.25,6.790455,1.150537766
Patrinia_rupestris,729.62,10.9443,1.822010723
Pausandra_martini,574.605,6.320655,1.185737869
Paypayrola_longifolia,228.98,3.66368,1.08875475
Peddiea_africana,208.08,2.538576,0.791382249
Pedicularis_alaschanica,353.78,1.556632,0.372160794
Pedicularis_integrifolia,474.32,11.14652,2.301520701
Pedicularis_resupinata,776.18,7.4280426,1.198959371
Pedicularis_sibthorpii,393.96245,11.89766599,2.695539264
Pedicularis_wilhelmsiana,302.33405,10.69657869,2.766385274
Pedilanthus,213.21125,0.675879663,0.208149621
Pelargonium_domesticum,1440,8.496,0.797152154
Pelargonium_peltatum,1350,3.78,0.343202571
Pelargonium_rf,492.98,3.105774,0.629022969
Pelargonium_zonale,1031.75,14.19075,1.279489077
Peltogyne,574.605,26.7191325,5.012437354
Peltogyne_paniculata_subsp._pubescens,420.5,22.2865,4.887313232
Peltogyne_porphyrocardia,503.500625,19.6876475,3.951982596
Peltophorum_pterocarpum,390.6732,25.2960897,3.905630422
Penaea_acutifolia,703.95,15.557295,1.558274736
Penaea_cneorum,835.88,14.22848,1.528250251
Penaea_dahlgrenii,864,9.936,0.923254041
Penaea_mucronata,768.6366667,17.48932167,1.84757532
Pennisetum_glaucum,157.7507563,1.31664522,1.3354604
Pentaclethra_macroloba,222.7525,6.8996875,2.107395475
Pentaglottis_sempervirens,118.58,0.47432,0.195874102
Pentaphylax_euryoides,340.088725,9.501930366,2.403581745
Peperomia_blanda,1218,4.9938,0.476889481
Peperomia_emarginella,1058,2.3276,0.321793168
Peperomia_glabella,623.045,1.744526,0.3142889
Peperomia_hernandiifolia,512,3.328,0.661393072
Peperomia_inaequalifolia,988,8.1016,0.866622019
Peperomia_magnoliifolia,628.7058,1.19454102,0.21423412
Peperomia_verticillata,832,3.4112,0.335597502
Pera_bicolor,574.605,8.04447,1.509120924
Pera_glabrata,378.125,8.86703125,2.050557008
Pereskia_aculeata,156.645,0.9179397,0.329812559
Pereskia_bleo,88.445,0.7323246,0.350169475
Pereskia_diazromeroana,285.605,0.48838455,0.129954199
Pereskia_grandifolia,190.7225,1.80587315,0.543388465
Pereskia_horrida,139.445,1.3888722,0.528898233
Pereskia_sacharosa,551.12,0.8983256,0.172076671
Pereskia_zinniiflora,194.045,0.9158924,0.295668142
Pergularia_tomentosa,84.37005,2.474573567,1.211483548
Pericallis_cruenta,1080,5.94,0.84804776
Periploca_sepium,165.62,8.7182368,3.046376491
Persea_borbonia,200,8.98,3.664069255
Persicaria_bistorta,330.8878125,5.68299818,1.40490978
Persicaria_lapathifolia,269.12,10.15928,2.784846408
Persicaria_maculosa,305.045,7.3393827,1.889682682
Persicaria_vivipara,340.605,3.610413,0.879716382
Persoonia_lanceolata,3176.045,8.5753215,0.68425565
Persoonia_longifolia,1698.3588,22.58817204,2.225077691
Persoonia_muelleri,2291.645,6.1874415,0.58123096
Pertusadina_metcalfii,423.8525,7.666292663,1.683645226
Petalostylis_labicheoides,46.6578,0.831908574,0.547677345
Petrea_volubilis,162.2964,4.253464051,2.053031496
Petrophile_ericifolia,641.6448,12.832896,1.537352129
Petrophile_linearis,948.72,33.67956,3.330056476
Petunia_hybrida,358.6666667,5.3762,1.283992897
Peucedanum_caucasicum,259.0088,4.491212592,1.254924672
Peumus_boldus,563.16,9.967932,0.882663544
Phaeosphaerion,200,3.54,1.125640133
Phaseolus_lunatus,441.71525,9.216927317,1.974617795
Phaseolus_vulgaris,325.0837,8.332810623,1.655100793
Phellodendron_amurense,824.56265,9.279715809,1.454820998
Philadelphus_incanus,432.405,6.631048967,1.430830639
Philadelphus_schrenkii,469.034,4.909355838,1.00920095
Philadelphus_sericanthus,302.58,4.4418744,1.148305565
Phillyrea_angustifolia,393.39375,14.51368246,3.228129899
Phillyrea_latifolia,461.4423194,10.22128515,0.979840036
Philodendron,241.3585,0.71853133,0.234214488
Philodendron_× domesticum,239.2416,0.232064352,0.087996756
Philodendron_×corsinianum,195.874,0.39370674,0.172849827
Philodendron_angustisectum,201.6268,0.299617425,0.139905081
Philodendron_bipennifolium,193.8573,0.32955741,0.145365977
Philodendron_bipinnatifidum,422.6911,0.897373205,0.20536234
Philodendron_cordatum,446.6545,0.465860644,0.13331971
Philodendron_crassinervium,321.0453,0.444968786,0.132667368
Philodendron_erubescens,259.48035,0.358266988,0.134012047
Philodendron_hederaceum,476.6262,0.746970449,0.140122824
Philodendron_imbe,224.9208,0.15744456,0.058516821
Philodendron_lacerum,342.7,0.3344752,0.095573595
Philodendron_martianum,247.4172,0.24568528,0.112277407
Philodendron_melanochrysum,277.7427,0.329402842,0.114343338
Philodendron_microstictum,375.4069,0.283807616,0.093709427
Philodendron_ornatum,216.8604,0.466900441,0.147627153
Philodendron_pedatum,195.0208,0.250211686,0.107790685
Philodendron_pinnatifidum,311.3802,0.514711471,0.148736324
Philodendron_squamiferum,255.8682,0.433952467,0.159378189
Philodendron_surinamense,373.248,0.338162688,0.086327212
Phlomis_herba-venti,395.08605,0.584727354,0.132287518
Phlomis_italica,362.4260355,8.862242474,2.093366349
Phlomoides_melanantha,182.405,5.76217395,1.918577292
Phlomoides_tuberosa,236.96645,8.146906551,2.379910407
Phlomoides_umbrosa,237.62,4.170231,1.216549883
Phoebe,146.1325,6.7185031,2.451571074
Phoenix_dactylifera,714.42,45.36567,13.96980481
Phoenix_pusilla,321.85,6.844540588,1.697831181
Phoenix_reclinata,450.1016667,19.44713147,4.78257315
Phoenix_roebelenii,569.7864,26.34398964,8.461793151
Photinia_beauverdiana,340.0776,4.080370241,1.072356047
Photinia_bodinieri,200,7.146,2.272266777
Photinia_davidiana,295.245,11.7743706,3.081468482
Photinia_glabra,939.9810964,13.47560976,1.147939105
Photinia_hirsuta,440.895,0.548032485,0.070593902
Photinia_parvifolia,753.2338,3.818011459,0.743425905
Photinia_prunifolia,201.4525,7.579259575,2.395360613
Phryma_leptostachya,417.605,3.3324879,0.733325929
Phyla_nodiflora,293.6792,8.658837533,3.593524093
Phyllanthus,242,1.694,0.489685256
Phyllanthus_acidus,256.21,4.197025,0.870462124
Phyllanthus_amarus,219.56,4.287288,1.173855585
Phyllanthus_asperulatus,32,1.2096,0.961563774
Phyllanthus_disticha_f._nivosa,220.5,2.8224,0.854723355
Phyllanthus_emblica,284.77,5.6417,1.368117467
Phyllanthus_epiphyllanthus,203.36,6.568528,1.404552664
Phyllanthus_maderaspatensis,264.56,6.557396,1.512547732
Phyllanthus_pinnatus,310.8,9.7902,2.018484531
Phyllanthus_reticulatus,220.5,8.1144,2.457329646
Phyllanthus_rotundifolius,427.36,8.203408,1.193009763
Phyllanthus_urinaria,203.58,4.234464,1.014717282
Phyllanthus_virgatus,209.44,6.862528,1.904692479
Picramnia_macrostachya,171.37,11.47186,3.968994389
Picrasma_quassioides,418.4836,1.011056378,0.183999675
Pieris_formosa,526.7772,3.298152049,0.348233248
Pieris_japonica,162,7.695,2.7187071
Pilea_krugii,264.5,1.71925,0.475376271
Pilea_microphylla,264.5,3.8088,1.053141277
Pilea_sinofasciata,235.445,2.25320865,0.660340567
Pileostegia_tomentella,638.65,12.9018407,1.291046626
Pileostegia_viburnoides,715.68,15.88937467,1.540694209
Pilosella_aurantiaca,1708,19.4712,1.961832047
Pilosella_officinarum,364.5,7.6847535,1.810057952
Pilosella_procera,533.3378,5.042708899,0.981915284
Pimpinella_aurea,214.245,11.42568585,3.510251518
Pimpinella_brachycarpa,452.917525,5.690867809,1.196505571
Pimpinella_tragium,353.78,5.572035,1.332166479
Pinanga_baviensis,780.125,4.2282775,0.680757898
Piper,200,2.64,0.839460438
Piper_amalago,364.5,4.8843,1.150442373
Piper_amplexifolium,816,3.5904,0.410021124
Piper_arboreum,114.005,1.9494855,0.821049544
Piper_auritum,24.5,3.54025,3.216341792
Piper_austrosinense,450,3.735,0.791763822
Piper_hispidum,612.5,10.84125,1.969870232
Piper_marginatum,364.5,1.5309,0.360586415
Piper_ornatum,629.4152,4.46884792,0.801010606
Piper_pseudolindenii,504,6.1992,0.726671438
Piqueria_trinervia,515.8472,8.97574128,1.777137747
Piranhea_longipedunculata,208.69,11.15112,3.499023735
Pistacia_atlantica,432.1273215,12.78142792,2.52318567
Pistacia_lentiscus,375.9224633,10.38383255,1.602341875
Pistacia_weinmanniifolia,141.12,9.793728,3.707362553
Pisum_sativum,530.048,13.79006144,1.835248228
Pitcairnia,544.5,3.43035,0.661075095
Pithecellobium_dulce,372.7284,16.08695774,3.351763784
Pithecellobium_oblongum,180.5,12.03935,4.02972808
Pittosporum_anomalum,1225,24.745,1.6185209
Pittosporum_balfourii,800,20.32,2.1205387
Pittosporum_bicolor,588,16.5816,2.101938982
Pittosporum_bracteolatum,588,31.8696,2.195718395
Pittosporum_cauliflorum,672,20.6304,2.785242751
Pittosporum_cornifolium,1365,21.021,1.458740417
Pittosporum_crassifolium,650,20.02,1.873617336
Pittosporum_dallii,1120,23.184,1.742224901
Pittosporum_eugenioides,700,15.33,1.493406712
Pittosporum_fairchildii,1024,33.6896,2.410153895
Pittosporum_glabratum,517.44,11.772544,1.472208894
Pittosporum_hematomallum,1120,34.272,2.575462897
Pittosporum_heterophyllum,896,26.3424,2.315895966
Pittosporum_michiei,896,15.4112,1.354877912
Pittosporum_napaulense,896,28.5824,2.512825895
Pittosporum_paniense,504,16.5816,1.9436984
Pittosporum_patulum,1225,20.335,1.330071631
Pittosporum_paumense,1120,36.736,2.760626896
Pittosporum_phillyraeoides,870.839025,11.4392342,1.188637358
Pittosporum_phylliraeoidesvar.phylliraeoides,2226,20.7018,1.276811578
Pittosporum_pullifolium,732.9166667,22.752625,0.976841585
Pittosporum_ramiflorum,784,37.3968,3.057562255
Pittosporum_revolutum,800,16.96,1.769898443
Pittosporum_rhombifolium,896,37.0944,3.261159625
Pittosporum_senacia,875,17.5,1.907797605
Pittosporum_simsonii,588,17.2872,2.191383194
Pittosporum_sulcatum,980,36.358,3.347631032
Pittosporum_tenuifolium,468.7684,11.9511468,2.051791843
Pittosporum_tobira,797.9787335,27.89233862,2.79355637
Pittosporum_truncatum,1024,19.6608,1.40653358
Pittosporum_undulatum,420.56,13.845776,1.83679169
Pittosporum_venulosum,1024,35.328,2.527365027
Pittosporum_viridiflorum,553.6992,15.78652224,1.783433774
Placospermum_coriaceum,1965.645,8.4522735,0.857298972
Plagiorhegma_dubium,636.17445,4.668248114,0.832294689
Plantago_asiatica,439.31,6.641201733,1.495937579
Plantago_hawaiensis,571.22,6.56903,1.493689304
Plantago_indica,440.15445,6.695189339,1.435065155
Plantago_lanceolata,347.8941,8.110325493,1.968115951
Plantago_media,546,13.2678,1.62096323
Plantago_ovata,369.10445,5.1342429,1.201747079
Plantago_pachyphylla,511.2375,11.9802025,2.003381401
Plantago_princeps,598.825,10.0692805,2.1186309
Platanus_occidentalis,574.6666667,15.53543867,2.498829203
Platanus_orientalis,530.7282,12.84362244,2.507048598
Platea_latifolia,99.405,1.9344213,0.872485575
Platycarya_strobilacea,469.1225,4.70424438,0.921468322
Plectranthus_scutellarioides,456,6.4296,0.66417719
Pleiocarpa_bicarpellata,300,4.44,0.787960915
Pleiocarpa_pycnantha,345.28,7.561632,1.175791176
Pleiospilos_birchus,144.1602,0.2883204,0.107985138
Pleogyne_australis,504,7.1568,0.838921498
Pleuranthodendron_lindenii,112.5,4.3875,1.860168016
Plumeria_rubra,459,25.4745,4.328383761
Podocarpus_urbanii,423.405,5.842989,1.276933798
Pogonophora_sagotii,255.38,10.2152,2.874516045
Polemonium_caeruleum,660.05794,6.667889893,1.179832652
Pollia_japonica,768.32,4.9018816,0.795248855
Polyalthia_anomala,139.7792,4.523115133,1.72039302
Polyalthia_cerasoides,250.88,7.074816,2.008599884
Polyalthia_motleyana,527.4752,5.066926771,0.992098766
Polyalthia_rumphii,155.76125,2.554328739,0.920361371
Polyalthia_suberosa,171.8358521,4.542786894,1.558392245
Polygonatum_biflorum,1512.5,7.41125,0.856949197
Polygonatum_inflatum,1265.045,6.8565439,0.866889172
Polygonatum_odoratum,1070.438017,7.827680998,0.959854663
Polygonatum_orientale,441.3717605,2.812420858,0.601990092
Polygonatum_sibiricum,751.5625,6.498125,1.066814307
Polygonum_aviculare,605.0525,8.0332835,1.456622849
Polygonum_cognatum,545.8208,6.346804262,1.221634723
Polygonum_divaricatum,253.125,5.97375,1.688460199
Polygonum_macrophyllum,285.605,7.025883,1.869516553
Polyosma_cambodiana,435.125,7.07948375,1.526180413
Populus_× canadensis,311.2566667,7.312027833,2.253801169
Populus_alba,278.0616667,12.30014867,4.072289304
Populus_cathayana,363.7705,7.245813811,1.710179982
Populus_deltoides,333.6883333,3.933664333,1.277355911
Populus_deltoides_subsp._monilifera,480,6.288,1.366175237
Populus_dilatata,748,20.196,2.619359287
Populus_gileadensis,1012.5,12.08115,3.084364002
Populus_grandidentata,97.7565625,2.690551688,1.221820359
Populus_koreana,469.0902667,12.17841263,2.528962056
Populus_nigra,443.76625,6.93748025,1.607967256
Populus_tremula_var._davidiana,318.6782857,7.586558025,1.862851137
Populus_tremuloides,288.125,4.64543125,1.235262855
Porlieria_angustifolia,162,4.5522,1.363336942
Portulaca_oleracea,1081.125,2.16225,0.295719018
Portulacaria_afra,206.24805,0.893054057,0.279636673
Posoqueria_latifolia,382.6175352,5.038662597,1.272471003
Potentilla_ancheriana,426.32,12.7299152,2.772483445
Potentilla_glabra,400.445,16.8587345,3.788478597
